datetime,location,door_status
2017-05-13 16:06:05,Georgetown,closed
2017-05-13 16:06:10,Georgetown,opened
2017-05-13 16:06:16,Georgetown,closed
2017-05-13 16:06:17,Georgetown,opened
2017-05-13 16:06:24,Georgetown,closed
2017-05-13 16:06:29,Georgetown,opened
2017-05-13 16:06:34,Georgetown,closed
2017-05-13 16:06:50,Georgetown,opened
2017-05-13 16:06:58,Georgetown,closed
2017-05-13 16:07:04,Georgetown,opened
2017-05-13 16:07:10,Georgetown,closed
2017-05-13 16:07:20,Georgetown,opened
2017-05-13 16:07:27,Georgetown,closed
2017-05-13 16:07:47,Georgetown,opened
2017-05-13 16:07:52,Georgetown,closed
2017-05-13 16:08:24,Georgetown,opened
2017-05-13 16:08:29,Georgetown,closed
2017-05-13 16:09:07,Georgetown,opened
2017-05-13 16:09:13,Georgetown,closed
2017-05-13 16:11:59,Georgetown,opened
2017-05-13 16:12:03,Georgetown,closed
2017-06-03 08:56:22,Georgetown,opened
2017-06-03 08:56:33,Georgetown,closed
2017-06-03 08:57:19,Georgetown,opened
2017-06-03 08:57:24,Georgetown,closed
2017-06-03 09:00:58,Georgetown,opened
2017-06-03 09:01:03,Georgetown,closed
2017-06-03 09:01:15,Georgetown,opened
2017-06-03 09:01:19,Georgetown,closed
2017-06-03 09:01:22,Georgetown,opened
2017-06-03 09:01:27,Georgetown,closed
2017-06-03 09:02:53,Georgetown,opened
2017-06-03 09:02:57,Georgetown,closed
2017-06-03 09:04:16,Georgetown,opened
2017-06-03 09:04:21,Georgetown,closed
2017-06-03 09:07:41,Georgetown,opened
2017-06-03 09:07:46,Georgetown,closed
2017-06-03 09:08:56,Georgetown,opened
2017-06-03 09:09:01,Georgetown,closed
2017-06-03 09:10:10,Georgetown,opened
2017-06-03 09:10:16,Georgetown,closed
2017-06-03 09:15:04,Georgetown,opened
2017-06-03 09:15:10,Georgetown,closed
2017-06-03 09:15:59,Georgetown,opened
2017-06-03 09:16:02,Georgetown,closed
2017-06-03 09:26:26,Georgetown,opened
2017-06-03 09:26:29,Georgetown,closed
2017-06-03 09:54:19,Georgetown,opened
2017-06-03 09:54:26,Georgetown,closed
2017-06-03 10:08:38,Georgetown,opened
2017-06-03 10:08:42,Georgetown,closed
2017-06-03 10:08:47,Georgetown,opened
2017-06-03 10:08:50,Georgetown,closed
2017-06-03 10:09:05,Georgetown,opened
2017-06-03 10:09:08,Georgetown,closed
2017-06-03 10:11:14,Georgetown,opened
2017-06-03 10:11:17,Georgetown,closed
2017-06-03 10:11:58,Georgetown,opened
2017-06-03 10:12:01,Georgetown,closed
2017-06-03 10:16:03,Georgetown,opened
2017-06-03 10:16:09,Georgetown,closed
2017-06-03 10:26:50,Georgetown,opened
2017-06-03 10:27:01,Georgetown,closed
2017-06-03 10:27:07,Georgetown,opened
2017-06-03 10:27:17,Georgetown,closed
2017-06-03 10:27:20,Georgetown,opened
2017-06-03 10:27:31,Georgetown,closed
2017-06-03 10:29:02,Georgetown,opened
2017-06-03 10:29:06,Georgetown,closed
2017-06-03 10:29:30,Georgetown,opened
2017-06-03 10:29:36,Georgetown,closed
2017-06-03 10:29:39,Georgetown,opened
2017-06-03 10:29:45,Georgetown,closed
2017-06-03 10:29:49,Georgetown,opened
2017-06-03 10:29:56,Georgetown,closed
2017-06-03 10:30:07,Georgetown,opened
2017-06-03 10:30:15,Georgetown,closed
2017-06-03 10:30:39,Georgetown,opened
2017-06-03 10:30:53,Georgetown,closed
2017-06-03 10:30:58,Georgetown,opened
2017-06-03 10:31:02,Georgetown,closed
2017-06-03 10:31:41,Georgetown,opened
2017-06-03 10:31:47,Georgetown,closed
2017-06-03 10:32:12,Georgetown,opened
2017-06-03 10:32:17,Georgetown,closed
2017-06-03 10:32:38,Georgetown,opened
2017-06-03 10:32:42,Georgetown,closed
2017-06-03 10:35:35,Georgetown,opened
2017-06-03 10:35:39,Georgetown,closed
2017-06-03 10:35:57,Georgetown,opened
2017-06-03 10:36:01,Georgetown,closed
2017-06-03 10:36:41,Georgetown,opened
2017-06-03 10:36:50,Georgetown,closed
2017-06-03 10:37:20,Georgetown,opened
2017-06-03 10:37:25,Georgetown,closed
2017-06-03 10:38:03,Georgetown,opened
2017-06-03 10:38:08,Georgetown,closed
2017-06-03 10:41:10,Georgetown,opened
2017-06-03 10:41:15,Georgetown,closed
2017-06-03 10:41:40,Georgetown,opened
2017-06-03 10:41:44,Georgetown,closed
2017-06-03 10:42:37,Georgetown,opened
2017-06-03 10:42:43,Georgetown,closed
2017-06-03 10:44:18,Georgetown,opened
2017-06-03 10:44:22,Georgetown,closed
2017-06-03 10:55:32,Georgetown,opened
2017-06-03 10:55:37,Georgetown,closed
2017-06-03 10:57:56,Georgetown,opened
2017-06-03 10:58:01,Georgetown,closed
2017-06-03 11:44:20,Georgetown,opened
2017-06-03 11:44:23,Georgetown,closed
2017-06-03 11:48:03,Georgetown,opened
2017-06-03 11:48:07,Georgetown,closed
2017-06-03 11:48:48,Georgetown,opened
2017-06-03 11:48:52,Georgetown,closed
2017-06-03 11:50:23,Georgetown,opened
2017-06-03 11:50:28,Georgetown,closed
2017-06-03 11:50:48,Georgetown,opened
2017-06-03 11:50:53,Georgetown,closed
2017-06-03 11:51:11,Georgetown,opened
2017-06-03 11:51:14,Georgetown,closed
2017-06-03 11:52:14,Georgetown,opened
2017-06-03 11:52:19,Georgetown,closed
2017-06-03 11:53:15,Georgetown,opened
2017-06-03 11:53:18,Georgetown,closed
2017-06-03 11:55:07,Georgetown,opened
2017-06-03 11:55:12,Georgetown,closed
2017-06-03 11:55:46,Georgetown,opened
2017-06-03 11:55:53,Georgetown,closed
2017-06-03 11:57:29,Georgetown,opened
2017-06-03 11:57:33,Georgetown,closed
2017-06-03 11:58:44,Georgetown,opened
2017-06-03 11:58:48,Georgetown,closed
2017-06-03 12:00:01,Georgetown,opened
2017-06-03 12:00:08,Georgetown,closed
2017-06-03 12:01:41,Georgetown,opened
2017-06-03 12:01:49,Georgetown,closed
2017-06-03 12:02:15,Georgetown,opened
2017-06-03 12:02:20,Georgetown,closed
2017-06-03 12:02:38,Georgetown,opened
2017-06-03 12:02:41,Georgetown,closed
2017-06-03 12:03:14,Georgetown,opened
2017-06-03 12:03:19,Georgetown,closed
2017-06-03 12:05:23,Georgetown,opened
2017-06-03 12:05:33,Georgetown,closed
2017-06-03 12:05:39,Georgetown,opened
2017-06-03 12:05:57,Georgetown,closed
2017-06-03 12:06:01,Georgetown,opened
2017-06-03 12:06:18,Georgetown,closed
2017-06-03 12:06:24,Georgetown,opened
2017-06-03 12:06:43,Georgetown,closed
2017-06-03 12:06:49,Georgetown,opened
2017-06-03 12:06:59,Georgetown,closed
2017-06-03 12:07:04,Georgetown,opened
2017-06-03 12:07:10,Georgetown,closed
2017-06-03 12:08:12,Georgetown,opened
2017-06-03 12:08:18,Georgetown,closed
2017-06-03 12:09:25,Georgetown,opened
2017-06-03 12:09:30,Georgetown,closed
2017-06-03 12:09:42,Georgetown,opened
2017-06-03 12:09:46,Georgetown,closed
2017-06-03 12:10:27,Georgetown,opened
2017-06-03 12:10:31,Georgetown,closed
2017-06-03 12:11:02,Georgetown,opened
2017-06-03 12:11:07,Georgetown,closed
2017-06-03 12:16:55,Georgetown,opened
2017-06-03 12:17:00,Georgetown,closed
2017-06-03 12:17:16,Georgetown,opened
2017-06-03 12:17:22,Georgetown,closed
2017-06-03 12:18:41,Georgetown,opened
2017-06-03 12:18:46,Georgetown,closed
2017-06-03 12:20:22,Georgetown,opened
2017-06-03 12:20:28,Georgetown,closed
2017-06-03 12:20:56,Georgetown,opened
2017-06-03 12:21:04,Georgetown,closed
2017-06-03 12:21:33,Georgetown,opened
2017-06-03 12:21:38,Georgetown,closed
2017-06-03 12:22:34,Georgetown,opened
2017-06-03 12:22:39,Georgetown,closed
2017-06-03 12:24:34,Georgetown,opened
2017-06-03 12:24:40,Georgetown,closed
2017-06-03 12:24:44,Georgetown,opened
2017-06-03 12:24:54,Georgetown,closed
2017-06-03 12:25:15,Georgetown,opened
2017-06-03 12:25:21,Georgetown,closed
2017-06-03 12:26:03,Georgetown,opened
2017-06-03 12:26:19,Georgetown,closed
2017-06-03 12:27:14,Georgetown,opened
2017-06-03 12:27:20,Georgetown,closed
2017-06-03 12:30:11,Georgetown,opened
2017-06-03 12:30:16,Georgetown,closed
2017-06-03 12:31:34,Georgetown,opened
2017-06-03 12:31:39,Georgetown,closed
2017-06-03 12:32:09,Georgetown,opened
2017-06-03 12:32:14,Georgetown,closed
2017-06-03 12:35:26,Georgetown,opened
2017-06-03 12:35:33,Georgetown,closed
2017-06-03 12:37:13,Georgetown,opened
2017-06-03 12:37:19,Georgetown,closed
2017-06-03 12:38:54,Georgetown,opened
2017-06-03 12:39:01,Georgetown,closed
2017-06-03 12:42:40,Georgetown,opened
2017-06-03 12:42:46,Georgetown,closed
2017-06-03 12:42:57,Georgetown,opened
2017-06-03 12:43:10,Georgetown,closed
2017-06-03 12:46:23,Georgetown,opened
2017-06-03 12:46:29,Georgetown,closed
2017-06-03 12:46:49,Georgetown,opened
2017-06-03 12:46:55,Georgetown,closed
2017-06-03 12:48:09,Georgetown,opened
2017-06-03 12:48:14,Georgetown,closed
2017-06-03 12:50:20,Georgetown,opened
2017-06-03 12:50:26,Georgetown,closed
2017-06-03 12:51:11,Georgetown,opened
2017-06-03 12:51:17,Georgetown,closed
2017-06-03 12:55:33,Georgetown,opened
2017-06-03 12:55:39,Georgetown,closed
2017-06-03 12:56:31,Georgetown,opened
2017-06-03 12:56:38,Georgetown,closed
2017-06-03 12:57:02,Georgetown,opened
2017-06-03 12:57:08,Georgetown,closed
2017-06-03 12:57:28,Georgetown,opened
2017-06-03 12:57:35,Georgetown,closed
2017-06-03 12:57:38,Georgetown,opened
2017-06-03 12:57:43,Georgetown,closed
2017-06-03 12:58:06,Georgetown,opened
2017-06-03 12:58:13,Georgetown,closed
2017-06-03 12:58:26,Georgetown,opened
2017-06-03 12:58:34,Georgetown,closed
2017-06-03 12:59:12,Georgetown,opened
2017-06-03 12:59:17,Georgetown,closed
2017-06-03 12:59:25,Georgetown,opened
2017-06-03 12:59:35,Georgetown,closed
2017-06-03 13:00:39,Georgetown,opened
2017-06-03 13:00:43,Georgetown,closed
2017-06-03 13:00:54,Georgetown,opened
2017-06-03 13:00:58,Georgetown,closed
2017-06-03 13:02:24,Georgetown,opened
2017-06-03 13:02:30,Georgetown,closed
2017-06-03 13:02:37,Georgetown,opened
2017-06-03 13:02:41,Georgetown,closed
2017-06-03 13:02:43,Georgetown,opened
2017-06-03 13:02:48,Georgetown,closed
2017-06-03 13:04:42,Georgetown,opened
2017-06-03 13:04:46,Georgetown,closed
2017-06-03 13:04:55,Georgetown,opened
2017-06-03 13:05:03,Georgetown,closed
2017-06-03 13:05:09,Georgetown,opened
2017-06-03 13:05:19,Georgetown,closed
2017-06-03 13:05:58,Georgetown,opened
2017-06-03 13:06:03,Georgetown,closed
2017-06-03 13:06:16,Georgetown,opened
2017-06-03 13:06:20,Georgetown,closed
2017-06-03 13:06:42,Georgetown,opened
2017-06-03 13:06:48,Georgetown,closed
2017-06-03 13:06:53,Georgetown,opened
2017-06-03 13:06:59,Georgetown,closed
2017-06-03 13:08:00,Georgetown,opened
2017-06-03 13:08:05,Georgetown,closed
2017-06-03 13:08:11,Georgetown,opened
2017-06-03 13:08:15,Georgetown,closed
2017-06-03 13:08:28,Georgetown,opened
2017-06-03 13:08:35,Georgetown,closed
2017-06-03 13:10:12,Georgetown,opened
2017-06-03 13:10:17,Georgetown,closed
2017-06-03 13:10:44,Georgetown,opened
2017-06-03 13:10:50,Georgetown,closed
2017-06-03 13:21:24,Georgetown,opened
2017-06-03 13:21:25,Georgetown,closed
2017-06-03 13:22:30,Georgetown,opened
2017-06-03 13:22:35,Georgetown,closed
2017-06-03 13:58:08,Georgetown,opened
2017-06-03 13:58:16,Georgetown,closed
2017-06-03 13:58:20,Georgetown,opened
2017-06-03 13:58:37,Georgetown,closed
2017-06-03 13:58:39,Georgetown,opened
2017-06-03 13:58:44,Georgetown,closed
2017-06-03 13:58:48,Georgetown,opened
2017-06-03 13:58:53,Georgetown,closed
2017-06-03 13:59:05,Georgetown,opened
2017-06-03 13:59:11,Georgetown,closed
2017-06-03 13:59:17,Georgetown,opened
2017-06-03 13:59:22,Georgetown,closed
2017-06-03 13:59:48,Georgetown,opened
2017-06-03 13:59:53,Georgetown,closed
2017-06-03 13:59:59,Georgetown,opened
2017-06-03 14:00:04,Georgetown,closed
2017-06-03 14:00:06,Georgetown,opened
2017-06-03 14:00:22,Georgetown,closed
2017-06-03 14:00:39,Georgetown,opened
2017-06-03 14:00:45,Georgetown,closed
2017-06-03 14:00:48,Georgetown,opened
2017-06-03 14:00:57,Georgetown,closed
2017-06-03 14:01:15,Georgetown,opened
2017-06-03 14:01:21,Georgetown,closed
2017-06-03 14:01:56,Georgetown,opened
2017-06-03 14:02:02,Georgetown,closed
2017-06-03 14:02:28,Georgetown,opened
2017-06-03 14:02:33,Georgetown,closed
2017-06-03 14:02:46,Georgetown,opened
2017-06-03 14:02:59,Georgetown,closed
2017-06-03 14:03:16,Georgetown,opened
2017-06-03 14:03:20,Georgetown,closed
2017-06-03 14:03:51,Georgetown,opened
2017-06-03 14:03:55,Georgetown,closed
2017-06-03 14:05:02,Georgetown,opened
2017-06-03 14:05:07,Georgetown,closed
2017-06-03 14:05:19,Georgetown,opened
2017-06-03 14:05:26,Georgetown,closed
2017-06-03 14:07:02,Georgetown,opened
2017-06-03 14:07:07,Georgetown,closed
2017-06-03 14:07:25,Georgetown,opened
2017-06-03 14:07:32,Georgetown,closed
2017-06-03 14:07:42,Georgetown,opened
2017-06-03 14:07:48,Georgetown,closed
2017-06-03 14:08:32,Georgetown,opened
2017-06-03 14:08:37,Georgetown,closed
2017-06-03 14:08:55,Georgetown,opened
2017-06-03 14:08:58,Georgetown,closed
2017-06-03 14:09:29,Georgetown,opened
2017-06-03 14:09:33,Georgetown,closed
2017-06-03 14:09:48,Georgetown,opened
2017-06-03 14:09:53,Georgetown,closed
2017-06-03 14:11:16,Georgetown,opened
2017-06-03 14:11:47,Georgetown,closed
2017-06-03 14:12:11,Georgetown,opened
2017-06-03 14:12:16,Georgetown,closed
2017-06-03 14:12:28,Georgetown,opened
2017-06-03 14:12:31,Georgetown,closed
2017-06-03 14:12:49,Georgetown,opened
2017-06-03 14:12:56,Georgetown,closed
2017-06-03 14:14:32,Georgetown,opened
2017-06-03 14:14:37,Georgetown,closed
2017-06-03 14:15:11,Georgetown,opened
2017-06-03 14:15:18,Georgetown,closed
2017-06-03 14:15:37,Georgetown,opened
2017-06-03 14:15:42,Georgetown,closed
2017-06-03 14:16:37,Georgetown,opened
2017-06-03 14:16:41,Georgetown,closed
2017-06-03 14:20:21,Georgetown,opened
2017-06-03 14:20:25,Georgetown,closed
2017-06-03 14:25:21,Georgetown,opened
2017-06-03 14:25:26,Georgetown,closed
2017-06-03 14:29:28,Georgetown,opened
2017-06-03 14:29:32,Georgetown,closed
2017-06-03 14:30:11,Georgetown,opened
2017-06-03 14:30:16,Georgetown,closed
2017-06-03 14:32:33,Georgetown,opened
2017-06-03 14:32:37,Georgetown,closed
2017-06-03 14:34:40,Georgetown,opened
2017-06-03 14:34:45,Georgetown,closed
2017-06-03 14:35:34,Georgetown,opened
2017-06-03 14:35:38,Georgetown,closed
2017-06-03 14:36:32,Georgetown,opened
2017-06-03 14:36:37,Georgetown,closed
2017-06-03 14:36:53,Georgetown,opened
2017-06-03 14:36:57,Georgetown,closed
2017-06-03 15:24:19,Georgetown,opened
2017-06-03 15:24:24,Georgetown,closed
2017-06-03 15:24:37,Georgetown,opened
2017-06-03 15:24:41,Georgetown,closed
2017-06-03 15:27:09,Georgetown,opened
2017-06-03 15:27:14,Georgetown,closed
2017-06-03 15:27:36,Georgetown,opened
2017-06-03 15:27:40,Georgetown,closed
2017-06-03 15:49:02,Georgetown,opened
2017-06-03 15:49:06,Georgetown,closed
2017-06-03 15:49:12,Georgetown,opened
2017-06-03 15:49:28,Georgetown,closed
2017-06-03 15:49:31,Georgetown,opened
2017-06-03 15:49:34,Georgetown,closed
2017-06-03 15:52:09,Georgetown,opened
2017-06-03 15:52:13,Georgetown,closed
2017-06-03 15:52:48,Georgetown,opened
2017-06-03 15:52:52,Georgetown,closed
2017-06-03 15:53:21,Georgetown,opened
2017-06-03 15:53:28,Georgetown,closed
2017-06-03 15:55:58,Georgetown,opened
2017-06-03 15:56:04,Georgetown,closed
2017-06-03 15:57:09,Georgetown,opened
2017-06-03 15:57:12,Georgetown,closed
2017-06-03 15:59:12,Georgetown,opened
2017-06-03 15:59:15,Georgetown,closed
2017-06-03 15:59:31,Georgetown,opened
2017-06-03 15:59:35,Georgetown,closed
2017-06-03 16:03:46,Georgetown,opened
2017-06-03 16:03:52,Georgetown,closed
2017-06-03 16:04:31,Georgetown,opened
2017-06-03 16:04:36,Georgetown,closed
2017-06-03 16:04:43,Georgetown,opened
2017-06-03 16:04:48,Georgetown,closed
2017-06-03 16:05:15,Georgetown,opened
2017-06-03 16:05:17,Georgetown,closed
2017-06-03 16:05:43,Georgetown,opened
2017-06-03 16:05:48,Georgetown,closed
2017-06-03 16:06:32,Georgetown,opened
2017-06-03 16:06:36,Georgetown,closed
2017-06-03 16:07:53,Georgetown,opened
2017-06-03 16:07:59,Georgetown,closed
2017-06-03 16:08:39,Georgetown,opened
2017-06-03 16:08:48,Georgetown,closed
2017-06-03 16:09:06,Georgetown,opened
2017-06-03 16:09:12,Georgetown,closed
2017-06-03 16:10:08,Georgetown,opened
2017-06-03 16:10:09,Georgetown,closed
2017-06-03 16:10:32,Georgetown,opened
2017-06-03 16:10:41,Georgetown,closed
2017-06-03 16:11:13,Georgetown,opened
2017-06-03 16:11:28,Georgetown,closed
2017-06-03 16:11:41,Georgetown,opened
2017-06-03 16:11:47,Georgetown,closed
2017-06-03 16:13:48,Georgetown,opened
2017-06-03 16:13:55,Georgetown,closed
2017-06-03 16:13:59,Georgetown,opened
2017-06-03 16:14:06,Georgetown,closed
2017-06-03 16:15:30,Georgetown,opened
2017-06-03 16:15:35,Georgetown,closed
2017-06-03 16:16:23,Georgetown,opened
2017-06-03 16:16:29,Georgetown,closed
2017-06-03 16:18:02,Georgetown,opened
2017-06-03 16:18:07,Georgetown,closed
2017-06-03 16:21:56,Georgetown,opened
2017-06-03 16:22:00,Georgetown,closed
2017-06-03 16:22:19,Georgetown,opened
2017-06-03 16:22:23,Georgetown,closed
2017-06-03 16:22:29,Georgetown,opened
2017-06-03 16:22:34,Georgetown,closed
2017-06-03 16:23:12,Georgetown,opened
2017-06-03 16:23:18,Georgetown,closed
2017-06-03 16:26:30,Georgetown,opened
2017-06-03 16:26:35,Georgetown,closed
2017-06-03 16:29:40,Georgetown,opened
2017-06-03 16:29:46,Georgetown,closed
2017-06-03 16:31:23,Georgetown,opened
2017-06-03 16:31:28,Georgetown,closed
2017-06-03 16:32:46,Georgetown,opened
2017-06-03 16:32:54,Georgetown,closed
2017-06-03 16:33:27,Georgetown,opened
2017-06-03 16:33:32,Georgetown,closed
2017-06-03 16:34:45,Georgetown,opened
2017-06-03 16:34:59,Georgetown,closed
2017-06-03 16:36:39,Georgetown,opened
2017-06-03 16:36:51,Georgetown,closed
2017-06-10 09:05:56,Georgetown,opened
2017-06-10 09:05:56,Georgetown,closed
2017-06-10 09:06:55,Georgetown,opened
2017-06-10 09:06:56,Georgetown,closed
2017-06-10 09:06:59,Georgetown,opened
2017-06-10 09:07:06,Georgetown,closed
2017-06-10 09:09:40,Georgetown,opened
2017-06-10 09:09:45,Georgetown,closed
2017-06-10 09:12:01,Georgetown,opened
2017-06-10 09:12:05,Georgetown,closed
2017-06-10 09:12:58,Georgetown,opened
2017-06-10 09:13:06,Georgetown,closed
2017-06-10 09:22:17,Georgetown,opened
2017-06-10 09:22:17,Georgetown,closed
2017-06-10 09:25:02,Georgetown,opened
2017-06-10 09:25:02,Georgetown,closed
2017-06-10 09:25:15,Georgetown,opened
2017-06-10 09:25:18,Georgetown,closed
2017-06-10 09:34:16,Georgetown,opened
2017-06-10 09:34:19,Georgetown,closed
2017-06-10 09:40:29,Georgetown,opened
2017-06-10 09:40:35,Georgetown,closed
2017-06-10 09:42:35,Georgetown,opened
2017-06-10 09:42:36,Georgetown,closed
2017-06-10 09:45:19,Georgetown,opened
2017-06-10 09:45:25,Georgetown,closed
2017-06-10 09:49:51,Georgetown,opened
2017-06-10 09:49:58,Georgetown,closed
2017-06-10 09:59:10,Georgetown,opened
2017-06-10 09:59:14,Georgetown,closed
2017-06-10 10:01:21,Georgetown,opened
2017-06-10 10:01:25,Georgetown,closed
2017-06-10 10:01:42,Georgetown,opened
2017-06-10 10:01:47,Georgetown,closed
2017-06-10 10:04:46,Georgetown,opened
2017-06-10 10:04:49,Georgetown,closed
2017-06-10 10:05:01,Georgetown,opened
2017-06-10 10:05:08,Georgetown,closed
2017-06-10 10:05:17,Georgetown,opened
2017-06-10 10:05:21,Georgetown,closed
2017-06-10 10:05:35,Georgetown,opened
2017-06-10 10:05:40,Georgetown,closed
2017-06-10 10:06:31,Georgetown,opened
2017-06-10 10:06:37,Georgetown,closed
2017-06-10 10:07:14,Georgetown,opened
2017-06-10 10:07:17,Georgetown,closed
2017-06-10 10:07:42,Georgetown,opened
2017-06-10 10:07:48,Georgetown,closed
2017-06-10 10:08:29,Georgetown,opened
2017-06-10 10:08:34,Georgetown,closed
2017-06-10 10:10:28,Georgetown,opened
2017-06-10 10:10:33,Georgetown,closed
2017-06-10 10:11:12,Georgetown,opened
2017-06-10 10:11:15,Georgetown,closed
2017-06-10 10:14:29,Georgetown,opened
2017-06-10 10:14:34,Georgetown,closed
2017-06-10 10:38:27,Georgetown,opened
2017-06-10 10:38:38,Georgetown,closed
2017-06-10 10:38:39,Georgetown,opened
2017-06-10 10:38:44,Georgetown,closed
2017-06-10 10:38:46,Georgetown,opened
2017-06-10 10:38:53,Georgetown,closed
2017-06-10 10:38:55,Georgetown,opened
2017-06-10 10:39:03,Georgetown,closed
2017-06-10 10:39:05,Georgetown,opened
2017-06-10 10:39:10,Georgetown,closed
2017-06-10 10:39:23,Georgetown,opened
2017-06-10 10:39:28,Georgetown,closed
2017-06-10 10:39:39,Georgetown,opened
2017-06-10 10:39:45,Georgetown,closed
2017-06-10 10:39:50,Georgetown,opened
2017-06-10 10:39:57,Georgetown,closed
2017-06-10 10:41:36,Georgetown,opened
2017-06-10 10:41:46,Georgetown,closed
2017-06-10 10:42:07,Georgetown,opened
2017-06-10 10:42:13,Georgetown,closed
2017-06-10 10:42:25,Georgetown,opened
2017-06-10 10:42:33,Georgetown,closed
2017-06-10 10:42:37,Georgetown,opened
2017-06-10 10:42:41,Georgetown,closed
2017-06-10 10:42:45,Georgetown,opened
2017-06-10 10:42:59,Georgetown,closed
2017-06-10 10:43:23,Georgetown,opened
2017-06-10 10:43:34,Georgetown,closed
2017-06-10 10:43:54,Georgetown,opened
2017-06-10 10:44:02,Georgetown,closed
2017-06-10 10:44:02,Georgetown,opened
2017-06-10 10:44:08,Georgetown,closed
2017-06-10 10:44:16,Georgetown,opened
2017-06-10 10:44:21,Georgetown,closed
2017-06-10 10:46:14,Georgetown,opened
2017-06-10 10:46:20,Georgetown,closed
2017-06-10 10:47:21,Georgetown,opened
2017-06-10 10:47:26,Georgetown,closed
2017-06-10 10:47:55,Georgetown,opened
2017-06-10 10:48:01,Georgetown,closed
2017-06-10 10:48:14,Georgetown,opened
2017-06-10 10:48:21,Georgetown,closed
2017-06-10 10:49:36,Georgetown,opened
2017-06-10 10:49:41,Georgetown,closed
2017-06-10 11:18:32,Georgetown,opened
2017-06-10 11:18:37,Georgetown,closed
2017-06-10 11:21:53,Georgetown,opened
2017-06-10 11:22:00,Georgetown,closed
2017-06-10 11:33:41,Georgetown,opened
2017-06-10 11:33:45,Georgetown,closed
2017-06-10 11:37:24,Georgetown,opened
2017-06-10 11:37:28,Georgetown,closed
2017-06-10 11:58:58,Georgetown,opened
2017-06-10 11:59:02,Georgetown,closed
2017-06-10 11:59:18,Georgetown,opened
2017-06-10 11:59:26,Georgetown,closed
2017-06-10 11:59:32,Georgetown,opened
2017-06-10 11:59:45,Georgetown,closed
2017-06-10 11:59:55,Georgetown,opened
2017-06-10 12:00:04,Georgetown,closed
2017-06-10 12:00:08,Georgetown,opened
2017-06-10 12:00:27,Georgetown,closed
2017-06-10 12:00:34,Georgetown,opened
2017-06-10 12:00:44,Georgetown,closed
2017-06-10 12:01:07,Georgetown,opened
2017-06-10 12:01:13,Georgetown,closed
2017-06-10 12:02:08,Georgetown,opened
2017-06-10 12:02:13,Georgetown,closed
2017-06-10 12:02:44,Georgetown,opened
2017-06-10 12:02:55,Georgetown,closed
2017-06-10 12:11:13,Georgetown,opened
2017-06-10 12:11:20,Georgetown,closed
2017-06-10 12:11:38,Georgetown,opened
2017-06-10 12:11:45,Georgetown,closed
2017-06-10 12:12:33,Georgetown,opened
2017-06-10 12:12:37,Georgetown,closed
2017-06-10 12:16:15,Georgetown,opened
2017-06-10 12:16:21,Georgetown,closed
2017-06-10 12:16:55,Georgetown,opened
2017-06-10 12:17:02,Georgetown,closed
2017-06-10 12:17:03,Georgetown,opened
2017-06-10 12:17:08,Georgetown,closed
2017-06-10 12:17:23,Georgetown,opened
2017-06-10 12:17:29,Georgetown,closed
2017-06-10 12:17:45,Georgetown,opened
2017-06-10 12:17:50,Georgetown,closed
2017-06-10 12:19:12,Georgetown,opened
2017-06-10 12:19:18,Georgetown,closed
2017-06-10 12:22:58,Georgetown,opened
2017-06-10 12:23:04,Georgetown,closed
2017-06-10 12:23:21,Georgetown,opened
2017-06-10 12:23:28,Georgetown,closed
2017-06-10 12:24:25,Georgetown,opened
2017-06-10 12:24:31,Georgetown,closed
2017-06-10 12:30:47,Georgetown,opened
2017-06-10 12:30:52,Georgetown,closed
2017-06-10 12:43:53,Georgetown,opened
2017-06-10 12:43:59,Georgetown,closed
2017-06-10 12:45:45,Georgetown,opened
2017-06-10 12:45:50,Georgetown,closed
2017-06-10 12:47:49,Georgetown,opened
2017-06-10 12:47:54,Georgetown,closed
2017-06-10 12:48:00,Georgetown,opened
2017-06-10 12:48:05,Georgetown,closed
2017-06-10 12:48:42,Georgetown,opened
2017-06-10 12:48:46,Georgetown,closed
2017-06-10 12:48:51,Georgetown,opened
2017-06-10 12:48:56,Georgetown,closed
2017-06-10 12:50:02,Georgetown,opened
2017-06-10 12:50:06,Georgetown,closed
2017-06-10 12:52:06,Georgetown,opened
2017-06-10 12:52:14,Georgetown,closed
2017-06-10 12:52:34,Georgetown,opened
2017-06-10 12:52:39,Georgetown,closed
2017-06-10 12:52:46,Georgetown,opened
2017-06-10 12:52:52,Georgetown,closed
2017-06-10 12:53:47,Georgetown,opened
2017-06-10 12:53:54,Georgetown,closed
2017-06-10 12:53:58,Georgetown,opened
2017-06-10 12:54:11,Georgetown,closed
2017-06-10 12:54:16,Georgetown,opened
2017-06-10 12:54:21,Georgetown,closed
2017-06-10 12:55:12,Georgetown,opened
2017-06-10 12:55:17,Georgetown,closed
2017-06-10 12:55:23,Georgetown,opened
2017-06-10 12:55:28,Georgetown,closed
2017-06-10 12:55:54,Georgetown,opened
2017-06-10 12:55:59,Georgetown,closed
2017-06-10 12:57:03,Georgetown,opened
2017-06-10 12:57:11,Georgetown,closed
2017-06-10 12:57:17,Georgetown,opened
2017-06-10 12:57:23,Georgetown,closed
2017-06-10 12:57:33,Georgetown,opened
2017-06-10 12:57:37,Georgetown,closed
2017-06-10 12:57:42,Georgetown,opened
2017-06-10 12:57:47,Georgetown,closed
